,date,buyStart,buyEnd,sellStart,sellEnd
176,2018-07-24,30.4800,30.4960,30.8800,30.8960
177,2018-07-23,30.4300,30.4420,30.8300,30.8420
178,2018-07-20,30.4470,30.5100,30.8470,30.9100
179,2018-07-19,30.3610,30.4170,30.7610,30.8170
180,2018-07-18,30.3500,30.3660,30.7500,30.7660
181,2018-07-17,30.3450,30.2970,30.7450,30.6970
182,2018-07-16,30.3520,30.3780,30.7520,30.7780
183,2018-07-13,30.3150,30.3480,30.7150,30.7480
184,2018-07-12,30.3600,30.3320,30.7600,30.7320
185,2018-07-11,30.2850,30.2520,30.6850,30.6520
186,2018-07-10,30.1620,30.1950,30.5620,30.5950
187,2018-07-09,30.2480,30.1800,30.6480,30.5800
188,2018-07-06,30.3250,30.2930,30.7250,30.6930
189,2018-07-05,30.3020,30.3330,30.7020,30.7330
190,2018-07-04,30.3540,30.2960,30.7540,30.6960
191,2018-07-03,30.3250,30.3850,30.7250,30.7850
192,2018-07-02,30.2850,30.3200,30.6850,30.7200
193,2018-06-29,30.3650,30.2750,30.7650,30.6750
194,2018-06-28,30.2930,30.3780,30.6930,30.7780
195,2018-06-27,30.2240,30.2480,30.6240,30.6480
196,2018-06-26,30.1770,30.2080,30.5770,30.6080
197,2018-06-25,30.1370,30.1910,30.5370,30.5910
198,2018-06-22,30.0750,30.1010,30.4750,30.5010
199,2018-06-21,29.9620,30.0910,30.3620,30.4910
200,2018-06-20,29.9740,29.9350,30.3740,30.3350
201,2018-06-19,29.8800,29.9630,30.2800,30.3630
202,2018-06-15,29.7770,29.7760,30.1770,30.1760
203,2018-06-14,29.6750,29.7350,30.0750,30.1350
204,2018-06-13,29.6600,29.6840,30.0600,30.0840
205,2018-06-12,29.6450,29.6480,30.0450,30.0480
206,2018-06-11,29.6020,29.6130,30.0020,30.0130
207,2018-06-08,29.5440,29.6090,29.9440,30.0090
208,2018-06-07,29.4940,29.5260,29.8940,29.9260
209,2018-06-06,29.5990,29.5270,29.9990,29.9270
210,2018-06-05,29.6000,29.6100,30.0000,30.0100
211,2018-06-04,29.6350,29.6140,30.0350,30.0140
212,2018-06-01,29.7550,29.6470,30.1550,30.0470
213,2018-05-31,29.7900,29.7600,30.1900,30.1600
214,2018-05-30,29.8350,29.8250,30.2350,30.2250
215,2018-05-29,29.7380,29.7850,30.1380,30.1850
216,2018-05-28,29.7240,29.7300,30.1240,30.1300
217,2018-05-25,29.7280,29.7490,30.1280,30.1490
218,2018-05-24,29.7290,29.7160,30.1290,30.1160
219,2018-05-23,29.7000,29.7520,30.1000,30.1520
220,2018-05-22,29.7250,29.7080,30.1250,30.1080
221,2018-05-21,29.7270,29.7790,30.1270,30.1790
222,2018-05-18,29.6900,29.7060,30.0900,30.1060
223,2018-05-17,29.6520,29.6950,30.0520,30.0950
224,2018-05-16,29.6950,29.6820,30.0950,30.0820
225,2018-05-15,29.5420,29.6520,29.9420,30.0520
226,2018-05-14,29.5300,29.5360,29.9300,29.9360
227,2018-05-11,29.5370,29.5650,29.9370,29.9650
228,2018-05-10,29.7050,29.6600,30.1050,30.0600
229,2018-05-09,29.6200,29.7260,30.0200,30.1260
230,2018-05-08,29.5800,29.5660,29.9800,29.9660
231,2018-05-07,29.4940,29.5520,29.8940,29.9520
232,2018-05-04,29.5050,29.5060,29.9050,29.9060
